tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_CEBMB_68091_54,e-BNID-01/ 2021-22,Improvement to LFB of Baghuanalla near Maa Petapatra Takurani from RD 3950 M to 4150 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,35,000",Nalinikanta Routaray,"734,386",Accepted-AOC,28-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_59,e-BNID-01/ 2021-22,Improvement to LFB of Baghuanalla near village Kalingapadar from RD 3200 M to 3370 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,53,000",Laxmi Behera,"652,076",Accepted-AOC,28-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_60,e-BNID-01/ 2021-22,Improvement to Sanakodanda S/M II from RD 100 M to 600 M and from RD 1560 M to 2150 M of Chadhiapalli minor of Daha Irrigation Project (Sanakodanda Sub-minor II).,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"7,73,000",RINA SWAIN,"772,128",Accepted-AOC,28-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_63,e-BNID-01/ 2021-22,Improvement to Mandar Minor near village Ratanga from RD 5400 M to 5467.20 M,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"5,17,000",BICHITRA KUMAR JENA,"516,402",Accepted-AOC,28-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_CEBMB_68091_9,e-BNID-01/ 2021-22,Restoration to RFB of Paikianalla near village Kokolaba from RD 2150 M to 2400 M.,Restoration of Embankment,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,30-Apr-2021 10:00 AM,NA ,90.0,No ,No,Online,11-May-2021 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"6,96,000",Pratima Manjari Gouda,"695,815",Accepted-AOC,01-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation|C4_FloodCyclone,embankment|irrigation,DamageResponse,False,False
2021_OLIC_74615_6,"No.05/2021-22,Dt.18.12.2021",SHYAMRAIPUR-IV-TW,SHYAMRAIPUR-IV-TW,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,23-Dec-2021 05:00 PM,NA ,365.0,No ,No,Online,07-Jan-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,JALESWAR BALASORE ODISHA,756032.0,1.0,"12,48,769",BHAJAHARI PARIDA,"1,248,769",Accepted-AOC,18-Feb-2023,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Jaleswar,C2_Irrigation,irrigation|lift irrigation|tw ,Unknown,False,False
2022_CEBMB_83464_3,BNID-09/2022-23,Protection to left side of river Badanadi of village Domuhani near Masanisahi,Protection to left side of river Badanadi of village Domuhani near Masanisahi,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,23-Nov-2022 10:00 AM,NA ,90.0,No ,No,Online,03-Dec-2022 11:00 AM,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",Bhanjanagar,761126.0,1.0,"26,26,014",ASHIT KUMAR,"2,447,230",Accepted-AOC,01-Feb-2023,"CE-BM,RVN Basin,Berhampur||S.E. Southern Irr. Circle I Berhampur||EE Bhanjanagar Irrigation Divn Bhanjanagar",C2_Irrigation,irrigation,Unknown,False,False
2022_CEMIB_84019_7,08/BMID/2022-2023,Construction of Tutumsingh-I Check Dam near village Tutumsingh of Tikarpada GP in Boudh Block of Boudh District for 2022-23,Construction of Tutumsingh-I Check Dam near village Tutumsingh of Tikarpada GP in Boudh Block of Boudh District for 2022-23,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,14-Dec-2022 10:00 AM,NA ,90.0,No ,No,Online,27-Dec-2022 11:00 AM,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||EE,MI Divn, Boudh",Boudh,762014.0,2.0,"88,24,442",ASHOK KUMAR SINGH,"8,851,956",Accepted-AOC,03-Feb-2023,"CE,Minor Irrigation,BBSR||SESMIC-BERHAMPUR||EE,MI Divn, Boudh",C1_WaterConservation|C2_Irrigation,check dam|irrigation|minor irrigation,Mitigation,False,False
2022_OLIC_82821_11,1_2022_23_19_10_2022,Pkg11,Installation and Energisation of Kundala III TW and Kudala II TW under Badachana Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"34,54,244",CHITRASEN DAS,"3,872,616",Accepted-AOC,22-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_13,1_2022_23_19_10_2022,Pkg13,Installation and Energisation of Matkatpur I TW and Gobandia I TW under Badachana Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"32,89,174",CHITTARANJAN SAMAL,"3,687,165",Accepted-AOC,23-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_15,1_2022_23_19_10_2022,Pkg15,Installation and Energisation of Meduakula II TW and Meduakul TW under Bari Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"37,92,314",ARABINDA MOHANTY,"4,251,631",Accepted-AOC,23-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_17,1_2022_23_19_10_2022,Pkg17,Installation and Energisation of Swainkhanda V and Kalakhanda III TW under Bari Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"34,23,106",ARABINDA MOHANTY,"3,737,706",Accepted-AOC,23-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_18,1_2022_23_19_10_2022,Pkg18,Installation and Energisation of Jampada VI TW and Jampada V TW under Bari Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"34,42,012",ARABINDA MOHANTY,"3,858,902",Accepted-AOC,23-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_33,1_2022_23_19_10_2022,Pkg33,Installation and Energisation of Tountara IV TW and Tauntara I KFW on Turnkey basis under Binjharpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"25,93,313",BHARAT KUMAR SAHOO,"3,060,109",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_34,1_2022_23_19_10_2022,Pkg34,Installation and Energisation of Gobindapur VI TW and Tihardevil Uasahi TW on Turnkey basis under Jajpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"31,88,763",Anushka Infrastructure Prop -Hrushi Kesha Pati,"3,762,761",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_35,1_2022_23_19_10_2022,Pkg35,Installation and Energisation of Sahaspur VII TW Badakujhala II TW with revival and restoration of Samdaspur TW and Badakujala TW on Turnkey basis under Jajpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"48,58,142",ICON BUILDERS,"5,732,607",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation|C3_Drought,irrigation|lift irrigation|revival|tw ,DamageResponse,False,False
2022_OLIC_82821_38,1_2022_23_19_10_2022,Pkg38,Installation and Energisation of Mhapur X TW and revival restoration of Mahapur I TW on Turnkey basis under Jajpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"25,30,527",DILLIP KUMAR SETHY,"2,986,022",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation|C3_Drought,irrigation|lift irrigation|revival|tw ,DamageResponse,False,False
2022_OLIC_82821_40,1_2022_23_19_10_2022,Pkg40,Installation and Energisation of Olipur TW and Nunpur VIII TW on Turnkey basis under Jajpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"33,11,599",BALARAM SENAPATI,"3,517,309",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|lip|tw ,Mitigation,False,False
2022_OLIC_82821_45,1_2022_23_19_10_2022,Pkg45,Installation and Energisation of Jamdhar VI TW and Jamdhar VIII TW on Turnkey basis under Jajpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"31,32,467",ARABINDA MOHANTY,"3,511,866",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_48,1_2022_23_19_10_2022,Pkg48,Installation and Energisation of Berampur III TW hemantsinghpur III TW and Merakpur III TW on Turnkey basis under Jajpur Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"48,65,107",BIREN MOHANTY,"5,740,827",Accepted-AOC,24-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation,irrigation|lift irrigation|tw ,Mitigation,False,False
2022_OLIC_82821_8,1_2022_23_19_10_2022,Pkg8,Revival and Restoration of Khantaposi II TW Bandha I TW Bidyadharpur III and Mahdeipur II under Dharmasala Block,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,09-Nov-2022 01:28 PM,NA ,180.0,No ,No,Online,21-Nov-2022 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,"60,35,610",HEMANTA KUMAR BEHERA,"6,466,632",Accepted-AOC,22-Feb-2023,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation|C3_Drought,irrigation|lift irrigation|revival|tw ,DamageResponse,False,False
2022_OLIC_83407_1,e-Procurement BID ID No. 05EELID (KJR/2022-23),"Drilling, Installation, Electrification and Energisation of Belda-I, Salabani-V, Hatibandha-III, Fakirpur-VII and Kaithagadia-I Tubewell L.I. Project under Anandapur block in Keonjhar district","Drilling, Installation, Electrification and Energisation of Belda-I, Salabani-V, Hatibandha-III, Fakirpur-VII and Kaithagadia-I Tubewell L.I. Project under Anandapur block in Keonjhar district",Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,21-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,01-Dec-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,2.0,,Ambika Prasad Samal,"6,217,841",Accepted-AOC,11-Feb-2023,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation,irrigation|l.i.|l.i. project|lift irrigation,Mitigation,False,False
2022_OLIC_83407_2,e-Procurement BID ID No. 05EELID (KJR/2022-23),"Drilling, Installation, Electrification and Energisation of Barigaon, Guhalia-III, Belabahali-II, Baruan-II and Dudugaon Tubewell L.I. Project under Anandapur block in Keonjhar district","Drilling, Installation, Electrification and Energisation of Barigaon, Guhalia-III, Belabahali-II, Baruan-II and Dudugaon Tubewell L.I. Project under Anandapur block in Keonjhar district",Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,21-Nov-2022 10:00 AM,NA ,180.0,No ,No,Online,01-Dec-2022 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,2.0,,Ambika Prasad Samal,"6,463,965",Accepted-AOC,11-Feb-2023,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation,irrigation|l.i.|l.i. project|lift irrigation,Mitigation,False,False
2022_OMC_82501_1,OMC/e-PROC/CMC/87/2022 dated 20.10.2022,Diamond Core Drilling work at Chromite Ore Leases in J.K. Road and Bangur Region of OMC Limited,Diamond Core Drilling work at Chromite Ore Leases in J.K. Road and Bangur Region of OMC Limited,Services,Open Tender,Item Rate,Miscellaneous Services,No,No,NA ,21-Oct-2022 06:55 PM,03-Nov-2022 03:30 PM ,180.0,No ,No,Online,22-Nov-2022 11:00 AM,Orissa Mining Corporation,J.K. Road and Bangur Region of OMC Limited,751001.0,2.0,,Gemco Kati Exploration P Ltd,"216,231,394",Accepted-AOC,27-Feb-2023,Orissa Mining Corporation,C1_WaterConservation,mit,Unknown,False,False
2023_DFOD_85061_1,DFO-DKL-14/2022-23,"Construction of Watch Tower, Earthen Check Dam and Concrete Check Dam (SMC Structure) near Purunapani Bandha in Koi under Hindol Range of Dhenkanal Forest Division","Construction of Watch Tower, Earthen Check Dam and Concrete Check Dam (SMC Structure) near Purunapani Bandha in Koi under Hindol Range of Dhenkanal Forest Division",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,09-Jan-2023 09:00 AM,NA ,90.0,No ,No,Online,19-Jan-2023 11:00 AM,Forest Environment and Climate Change Department||RCCF Angul||DFO Dhenkanal,Dhenkanal,759001.0,1.0,"26,18,130",JOGESH KUMAR DEHURY,"2,225,672",Accepted-AOC,21-Feb-2023,Forest Environment and Climate Change Department||RCCF Angul||DFO Dhenkanal,C1_WaterConservation,check dam,Mitigation,False,False
2023_DFOD_85183_1,DFO-DKL-16/2022-23,Construction of Concrete Check Dam (Big Size 06 Nos and Small Size 12 No. Length 120 ft ) (SMC Structure) in Koi RF under Hindol Range (PART- I) of Dhenkanal Forest Division,Construction of Concrete Check Dam (Big Size 06 Nos and Small Size 12 No. Length 120 ft ) (SMC Structure) in Koi RF under Hindol Range (PART- I) of Dhenkanal Forest Division,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,12-Jan-2023 12:00 PM,NA ,30.0,No ,No,Online,25-Jan-2023 11:00 AM,Forest Environment and Climate Change Department||RCCF Angul||DFO Dhenkanal,"Divisional Forest Officer, Dhenkanal Division",759001.0,2.0,"70,37,369",Manoranjan Mohanty,"5,982,467",Accepted-AOC,21-Feb-2023,Forest Environment and Climate Change Department||RCCF Angul||DFO Dhenkanal,C1_WaterConservation,check dam,Mitigation,False,False
2023_GWSI_84905_1,08-15/GWBPD/RRHS/2022-23,"Installation of RRHS in 10(Ten) nos. of locations at Sukruli, Badasahi and Udala Block of Mayurbhanj District","Installation of RRHS in 10(Ten) nos. of locations at Sukruli, Badasahi and Udala Block of Mayurbhanj District",Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,03-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,12-Jan-2023 03:00 PM,Ground Water Survey and Investigation,Mayurbhanj,757041.0,1.0,"47,16,281",RAJENDRA PRASAD ROUT,"4,612,050.76",Accepted-AOC,07-Feb-2023,Ground Water Survey and Investigation,C3_Drought,ground water,Mitigation,False,False
2023_GWSI_85380_1,03/GWRSD/CHHATA/2022-23,Construction Of 5 Nos RRHS in Kakatpur Block Of Puri District,Construction Of 5 Nos RRHS in Kakatpur Block Of Puri District,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,20-Jan-2023 11:00 AM,NA ,90.0,No ,No,Online,30-Jan-2023 12:00 PM,Ground Water Survey and Investigation,"Deputy Director, geology, GWD Division-II",751001.0,1.0,"12,79,914",KESHAB CHANDRA NAYAK,"1,088,054.944",Accepted-AOC,08-Feb-2023,Ground Water Survey and Investigation,C3_Drought,ground water,Mitigation,False,False
2023_NIDN_85279_1,"SE, NID-02/2022-23(06)",Renovation of Canal Syphone at RD 953.00m of Right Distributary of Bhaskel Irrigation Project for the year 2022-23,Renovation of Canal Syphone at RD 953.00m of Right Distributary of Bhaskel Irrigation Project for the year 2022-23,Works,Open Tender,Percentage,Civil Works - Others,No,No,NA ,16-Jan-2023 10:00 AM,NA ,90.0,No ,No,Online,27-Jan-2023 11:00 AM,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Nawarangpur Irrigation Division Nawarangpur,NABARANGPUR,764059.0,1.0,"12,60,598",ANJALI BISWAS,"1,071,634.292",Accepted-AOC,13-Feb-2023,CE AND BM IK BASIN BARINIPUT JEYPORE||Upper Kolab Project Bariniput||Nawarangpur Irrigation Division Nawarangpur,C2_Irrigation,canal|distributary|irrigation,Unknown,False,False
2023_OLIC_85347_1,e-Procurement BID ID No. 07EELID (KJR/2022-23),"Revival of Hatibandha-I, Nuagaon (P.Pali), Ambagadia-I and Jaleswarpur-II Tubewell L.I. Project under Anandpur and Hatadihi block in Keonjhar district","Drilling, Installation, Electrification and Energisation of Hatibandha-I, Nuagaon (P.Pali), Ambagadia-I and Jaleswarpur-II Tubewell L.I. Project under Anandpur and Hatadihi block in Keonjhar district",Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jan-2023 10:00 AM,NA ,120.0,No ,No,Online,27-Jan-2023 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,2.0,,Ambika Prasad Samal,"5,215,631",Accepted-AOC,22-Feb-2023,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation,irrigation|l.i.|l.i. project|lift irrigation,Mitigation,False,False
2023_OLIC_85347_3,e-Procurement BID ID No. 07EELID (KJR/2022-23),Revival of Nuapada L.I. Project under Anandapur block in Keonjhar district,"Construction of head works, distribution system and power supply including energization of Nuapada L.I. Project under Anandapur Block in Keonjhar District",Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jan-2023 10:00 AM,NA ,90.0,No ,No,Online,27-Jan-2023 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,2.0,,ANNAPURNA ROUT,"1,180,167",Accepted-AOC,22-Feb-2023,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation,irrigation|l.i.|l.i. project|lift irrigation,Mitigation,False,False
2023_OLIC_85347_4,e-Procurement BID ID No. 07EELID (KJR/2022-23),Revival of Tikarpada L.I. Project under Anandapur block in Keonjhar district,"Construction of head works, distribution system and power supply including energization of Tikarpada L.I. Project under Anandapur Block in Keonjhar District",Works,National Competitive Bid,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Jan-2023 10:00 AM,NA ,90.0,No ,No,Online,27-Jan-2023 11:00 AM,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,Keonjhar,758001.0,2.0,,ANNAPURNA ROUT,"1,174,042",Accepted-AOC,22-Feb-2023,Orissa Lift Irrigation Corporation||LI ANGUL||LI Division Keonjhar,C2_Irrigation,irrigation|l.i.|l.i. project|lift irrigation,Mitigation,False,False
